Date,Price
2025-06-24,3.537
2025-06-25,3.406
2025-06-26,3.261
2025-06-27,3.739
2025-06-30,3.456
2025-07-01,3.415
2025-07-02,3.488
2025-07-03,3.409
2025-07-07,3.412
2025-07-08,3.34
2025-07-09,3.214
2025-07-10,3.337
2025-07-11,3.314
2025-07-14,3.466
2025-07-15,3.523
2025-07-16,3.551
2025-07-17,3.542
2025-07-18,3.565
2025-07-21,3.325
2025-07-22,3.252
2025-07-23,3.077
2025-07-24,3.094
2025-07-25,3.11
2025-07-28,2.988
2025-07-29,3.081
2025-07-30,3.045
2025-07-31,3.106
2025-08-01,3.083
2025-08-04,2.932
2025-08-05,3.01
2025-08-06,3.077
2025-08-07,3.067
2025-08-08,2.99
2025-08-11,2.954
2025-08-12,2.808
2025-08-13,2.828
2025-08-14,2.841
2025-08-15,2.916
2025-08-18,2.89
2025-08-19,2.766
2025-08-20,2.752
2025-08-21,2.826
2025-08-22,2.698
2025-08-25,2.696
2025-08-26,2.717
2025-08-27,2.867
2025-08-28,2.944
2025-08-29,2.997
2025-09-02,3.009
2025-09-03,3.064
2025-09-04,3.074
2025-09-05,3.048
2025-09-08,3.09
2025-09-09,3.117
2025-09-10,3.029
2025-09-11,2.934
2025-09-12,2.941
2025-09-15,3.043
2025-09-16,3.103
2025-09-17,3.1
2025-09-18,2.939
2025-09-19,2.888
2025-09-22,2.806
2025-09-23,2.853
2025-09-24,2.858
2025-09-25,2.904
2025-09-26,2.835
2025-09-29,3.267
2025-09-30,3.303
2025-10-01,3.476
2025-10-02,3.442
2025-10-03,3.324
2025-10-06,3.357
2025-10-07,3.498
2025-10-08,3.333
2025-10-09,3.269
2025-10-10,3.106
2025-10-13,3.118
2025-10-14,3.028
2025-10-15,3.016
2025-10-16,2.938
2025-10-17,3.008
2025-10-20,3.397
